filename,steering_angle
steering_0_00_20250616_211226_062154_000038.png,0.0
steering_0_00_20250616_211226_398833_000039.png,0.0
steering_0_00_20250616_211226_748107_000040.png,0.0
steering_0_00_20250616_211227_086313_000041.png,0.0
steering_0_00_20250616_211227_433453_000042.png,0.0
steering_0_00_20250616_211227_779430_000043.png,0.0
steering_0_00_20250616_211228_122744_000044.png,0.0
steering_0_00_20250616_211228_461533_000045.png,0.0
steering_0_00_20250616_211228_807409_000046.png,0.0
steering_0_00_20250616_211229_152399_000047.png,0.0
steering_0_00_20250616_211229_503930_000048.png,0.0
steering_0_00_20250616_211229_839386_000049.png,0.0
steering_0_00_20250616_211230_188980_000050.png,0.0
steering_0_00_20250616_211230_529296_000051.png,0.0
steering_0_00_20250616_211230_866359_000052.png,0.0
steering_0_00_20250616_211231_211794_000053.png,0.0
steering_0_00_20250616_211231_556375_000054.png,0.0
steering_0_00_20250616_211231_901772_000055.png,0.0
steering_0_00_20250616_211232_238273_000056.png,0.0
steering_0_00_20250616_211232_579686_000057.png,0.0
steering_0_00_20250616_211232_922107_000058.png,0.0
steering_0_00_20250616_211233_261413_000059.png,0.0
steering_0_00_20250616_211233_608498_000060.png,0.0
steering_0_00_20250616_211233_948049_000061.png,0.0
steering_0_00_20250616_211234_286858_000062.png,0.0
steering_0_00_20250616_211234_629816_000063.png,0.0
steering_0_00_20250616_211234_969718_000064.png,0.0
steering_0_00_20250616_211235_323810_000065.png,0.0
steering_0_00_20250616_211235_665324_000066.png,0.0
steering_0_00_20250616_211236_007117_000067.png,0.0
steering_0_00_20250616_211236_361559_000068.png,0.0
steering_0_00_20250616_211236_704643_000069.png,0.0
steering_0_00_20250616_211237_043472_000070.png,0.0
steering_0_00_20250616_211237_390042_000071.png,0.0
steering_0_00_20250616_211237_724105_000072.png,0.0
steering_0_00_20250616_211238_067439_000073.png,0.0
steering_0_00_20250616_211238_411639_000074.png,0.0
steering_0_00_20250616_211238_752967_000075.png,0.0
steering_0_00_20250616_211239_104969_000076.png,0.0
steering_0_00_20250616_211239_445552_000077.png,0.0
steering_0_00_20250616_211239_786757_000078.png,0.0
steering_0_00_20250616_211240_121437_000079.png,0.0
steering_0_00_20250616_211240_466547_000080.png,0.0
steering_0_00_20250616_211240_814036_000081.png,0.0
steering_0_00_20250616_211241_149100_000082.png,0.0
steering_0_00_20250616_211241_486731_000083.png,0.0
steering_0_00_20250616_211241_820750_000084.png,0.0
steering_0_00_20250616_211242_168482_000085.png,0.0
steering_0_00_20250616_211242_518687_000086.png,0.0
steering_0_00_20250616_211242_852477_000087.png,0.0
steering_0_00_20250616_211243_189747_000088.png,0.0
steering_0_00_20250616_211243_535137_000089.png,0.0
steering_0_00_20250616_211243_872927_000090.png,0.0
steering_0_00_20250616_211244_208088_000091.png,0.0
steering_0_00_20250616_211244_542492_000092.png,0.0
steering_0_00_20250616_211244_892899_000093.png,0.0
steering_0_00_20250616_211245_231407_000094.png,0.0
steering_0_00_20250616_211245_578484_000095.png,0.0
steering_0_00_20250616_211245_914306_000096.png,0.0
steering_0_00_20250616_211246_255598_000097.png,0.0
steering_0_00_20250616_211246_600679_000098.png,0.0
steering_0_00_20250616_211246_947476_000099.png,0.0
steering_0_00_20250616_211247_281448_000100.png,0.0
steering_0_00_20250616_211247_622641_000101.png,0.0
steering_0_00_20250616_211247_964954_000102.png,0.0
steering_0_00_20250616_211248_303494_000103.png,0.0
steering_0_00_20250616_211248_641172_000104.png,0.0
steering_0_00_20250616_211248_983024_000105.png,0.0
steering_0_00_20250616_211249_325609_000106.png,0.0
steering_0_00_20250616_211249_671314_000107.png,0.0
steering_0_00_20250616_211250_024251_000108.png,0.0
steering_0_00_20250616_211250_378675_000109.png,0.0
steering_0_00_20250616_211250_712254_000110.png,0.0
steering_0_00_20250616_211251_045807_000111.png,0.0
steering_0_00_20250616_211251_383166_000112.png,0.0
steering_0_00_20250616_211251_722052_000113.png,0.0
steering_0_00_20250616_211252_061041_000114.png,0.0
steering_0_00_20250616_211252_402489_000115.png,0.0
steering_0_00_20250616_211252_737749_000116.png,0.0
steering_0_00_20250616_211253_072047_000117.png,0.0
steering_0_00_20250616_211253_424189_000118.png,0.0
steering_0_00_20250616_211253_761639_000119.png,0.0
steering_0_00_20250616_211254_106138_000120.png,0.0
steering_0_00_20250616_211254_449983_000121.png,0.0
steering_0_00_20250616_211254_798294_000122.png,0.0
steering_0_00_20250616_211255_138118_000123.png,0.0
steering_0_00_20250616_211255_486664_000124.png,0.0
steering_0_00_20250616_211255_827515_000125.png,0.0
steering_0_00_20250616_211256_164685_000126.png,0.0
steering_0_00_20250616_211256_501098_000127.png,0.0
steering_0_00_20250616_211256_842827_000128.png,0.0
steering_0_00_20250616_211257_176392_000129.png,0.0
steering_0_00_20250616_211257_523544_000130.png,0.0
steering_0_00_20250616_211257_862165_000131.png,0.0
steering_0_00_20250616_211258_208537_000132.png,0.0
steering_0_00_20250616_211258_554790_000133.png,0.0
steering_0_00_20250616_211258_903359_000134.png,0.0
steering_0_00_20250616_211259_255406_000135.png,0.0
steering_0_00_20250616_211259_598774_000136.png,0.0
steering_0_00_20250616_211259_953183_000137.png,0.0
steering_neg0_25_20250616_211300_234674_000138.png,-0.25
steering_0_00_20250616_211300_577228_000139.png,0.0
steering_neg0_25_20250616_211300_698381_000140.png,-0.25
steering_0_00_20250616_211301_045046_000141.png,0.0
steering_0_00_20250616_211301_399320_000142.png,0.0
steering_0_00_20250616_211301_741079_000143.png,0.0
steering_neg0_25_20250616_211301_918791_000144.png,-0.25
steering_0_00_20250616_211302_272137_000145.png,0.0
steering_0_00_20250616_211302_615496_000146.png,0.0
steering_neg0_25_20250616_211302_738945_000147.png,-0.25
steering_neg0_25_20250616_211303_085422_000148.png,-0.25
steering_neg0_25_20250616_211303_397832_000149.png,-0.25
steering_neg0_25_20250616_211303_511485_000150.png,-0.25
steering_0_00_20250616_211303_863044_000151.png,0.0
steering_neg0_25_20250616_211303_979264_000152.png,-0.25
steering_neg0_25_20250616_211304_235636_000153.png,-0.25
steering_neg0_25_20250616_211304_351397_000154.png,-0.25
steering_neg0_25_20250616_211304_623937_000155.png,-0.25
steering_neg0_25_20250616_211304_956182_000156.png,-0.25
steering_0_00_20250616_211305_295422_000157.png,0.0
steering_neg0_25_20250616_211305_452973_000158.png,-0.25
steering_0_00_20250616_211305_804277_000159.png,0.0
steering_neg0_25_20250616_211305_923691_000160.png,-0.25
steering_neg0_25_20250616_211306_165657_000161.png,-0.25
steering_neg0_25_20250616_211306_486438_000162.png,-0.25
steering_neg0_25_20250616_211306_599968_000163.png,-0.25
steering_neg0_25_20250616_211306_817364_000164.png,-0.25
steering_neg0_25_20250616_211307_127723_000165.png,-0.25
steering_neg0_25_20250616_211307_248355_000166.png,-0.25
steering_0_00_20250616_211307_585452_000167.png,0.0
steering_0_00_20250616_211307_921979_000168.png,0.0
steering_0_00_20250616_211308_274160_000169.png,0.0
steering_neg0_25_20250616_211308_397231_000170.png,-0.25
steering_0_00_20250616_211308_742999_000171.png,0.0
steering_0_00_20250616_211309_086332_000172.png,0.0
steering_0_00_20250616_211309_422753_000173.png,0.0
steering_neg0_25_20250616_211309_774173_000174.png,-0.25
steering_0_00_20250616_211310_117142_000175.png,0.0
steering_neg0_25_20250616_211310_272299_000176.png,-0.25
steering_neg0_25_20250616_211310_559838_000177.png,-0.25
steering_neg0_25_20250616_211310_823782_000178.png,-0.25
steering_neg0_25_20250616_211310_944836_000179.png,-0.25
steering_neg0_25_20250616_211311_107791_000180.png,-0.25
steering_neg0_25_20250616_211311_378781_000181.png,-0.25
steering_0_00_20250616_211311_716465_000182.png,0.0
steering_neg0_25_20250616_211311_830352_000183.png,-0.25
steering_0_00_20250616_211312_165758_000184.png,0.0
steering_neg0_25_20250616_211312_289190_000185.png,-0.25
steering_neg0_25_20250616_211312_579676_000186.png,-0.25
steering_neg0_25_20250616_211312_889914_000187.png,-0.25
steering_0_00_20250616_211313_229574_000188.png,0.0
steering_neg0_25_20250616_211313_498814_000189.png,-0.25
steering_neg0_25_20250616_211313_825310_000190.png,-0.25
steering_neg0_25_20250616_211314_161174_000191.png,-0.25
steering_neg0_25_20250616_211314_479565_000192.png,-0.25
steering_neg0_25_20250616_211314_826669_000193.png,-0.25
steering_neg0_25_20250616_211315_147051_000194.png,-0.25
steering_0_00_20250616_211315_487196_000195.png,0.0
steering_neg0_25_20250616_211315_614749_000196.png,-0.25
steering_neg0_25_20250616_211315_844415_000197.png,-0.25
steering_0_00_20250616_211316_186418_000198.png,0.0
steering_neg0_25_20250616_211316_516816_000199.png,-0.25
steering_neg0_25_20250616_211316_857315_000200.png,-0.25
steering_neg0_25_20250616_211317_186788_000201.png,-0.25
steering_0_00_20250616_211317_521609_000202.png,0.0
steering_neg0_25_20250616_211317_642385_000203.png,-0.25
steering_0_00_20250616_211317_981779_000204.png,0.0
steering_neg0_25_20250616_211318_100982_000205.png,-0.25
steering_0_00_20250616_211318_444637_000206.png,0.0
steering_neg0_25_20250616_211318_571542_000207.png,-0.25
steering_0_00_20250616_211318_908777_000208.png,0.0
steering_0_00_20250616_211319_252197_000209.png,0.0
steering_0_00_20250616_211319_589791_000210.png,0.0
steering_0_00_20250616_211319_923583_000211.png,0.0
steering_0_00_20250616_211320_258452_000212.png,0.0
steering_0_00_20250616_211320_601871_000213.png,0.0
steering_0_00_20250616_211320_937997_000214.png,0.0
steering_neg0_25_20250616_211321_146415_000215.png,-0.25
steering_0_00_20250616_211321_495616_000216.png,0.0
steering_0_00_20250616_211321_831782_000217.png,0.0
steering_neg0_25_20250616_211321_955302_000218.png,-0.25
steering_0_00_20250616_211322_300357_000219.png,0.0
steering_0_00_20250616_211322_648670_000220.png,0.0
steering_0_00_20250616_211322_983319_000221.png,0.0
steering_0_00_20250616_211323_325951_000222.png,0.0
steering_0_00_20250616_211323_666488_000223.png,0.0
steering_0_00_20250616_211324_009089_000224.png,0.0
steering_0_00_20250616_211324_349384_000225.png,0.0
steering_0_00_20250616_211324_685905_000226.png,0.0
steering_neg0_25_20250616_211324_832273_000227.png,-0.25
steering_0_00_20250616_211325_181903_000228.png,0.0
steering_0_00_20250616_211325_525485_000229.png,0.0
steering_0_00_20250616_211325_873563_000230.png,0.0
steering_0_00_20250616_211326_210354_000231.png,0.0
steering_0_00_20250616_211326_546808_000232.png,0.0
steering_0_00_20250616_211326_883435_000233.png,0.0
steering_0_00_20250616_211327_226619_000234.png,0.0
steering_0_00_20250616_211327_577899_000235.png,0.0
steering_0_00_20250616_211327_923200_000236.png,0.0
steering_0_00_20250616_211328_263358_000237.png,0.0
steering_0_00_20250616_211328_603446_000238.png,0.0
steering_0_00_20250616_211328_966347_000239.png,0.0
steering_0_00_20250616_211329_301737_000240.png,0.0
steering_0_00_20250616_211329_647582_000241.png,0.0
steering_0_00_20250616_211329_985598_000242.png,0.0
steering_0_00_20250616_211330_333702_000243.png,0.0
steering_0_00_20250616_211330_677500_000244.png,0.0
steering_0_00_20250616_211331_030228_000245.png,0.0
steering_0_00_20250616_211331_372898_000246.png,0.0
steering_0_00_20250616_211331_715806_000247.png,0.0
steering_0_00_20250616_211332_069763_000248.png,0.0
steering_0_00_20250616_211332_417766_000249.png,0.0
steering_0_00_20250616_211332_761841_000250.png,0.0
steering_0_00_20250616_211333_096781_000251.png,0.0
steering_0_00_20250616_211333_447175_000252.png,0.0
steering_0_00_20250616_211333_781447_000253.png,0.0
steering_0_00_20250616_211334_125199_000254.png,0.0
steering_0_00_20250616_211334_464448_000255.png,0.0
steering_0_00_20250616_211334_800032_000256.png,0.0
steering_0_00_20250616_211335_145898_000257.png,0.0
steering_0_00_20250616_211335_502021_000258.png,0.0
steering_0_00_20250616_211335_850295_000259.png,0.0
steering_0_00_20250616_211336_186425_000260.png,0.0
steering_0_00_20250616_211336_522336_000261.png,0.0
steering_0_00_20250616_211336_866112_000262.png,0.0
steering_0_00_20250616_211337_207037_000263.png,0.0
steering_0_00_20250616_211337_541653_000264.png,0.0
steering_0_00_20250616_211337_888543_000265.png,0.0
steering_0_00_20250616_211338_232576_000266.png,0.0
steering_0_00_20250616_211338_569498_000267.png,0.0
steering_0_00_20250616_211338_912776_000268.png,0.0
steering_0_00_20250616_211339_249013_000269.png,0.0
steering_0_00_20250616_211339_594505_000270.png,0.0
steering_0_00_20250616_211339_939405_000271.png,0.0
steering_0_00_20250616_211340_279809_000272.png,0.0
steering_0_00_20250616_211340_616586_000273.png,0.0
steering_0_00_20250616_211340_959276_000274.png,0.0
steering_0_00_20250616_211341_310359_000275.png,0.0
steering_0_00_20250616_211341_648945_000276.png,0.0
steering_0_00_20250616_211341_983962_000277.png,0.0
steering_0_00_20250616_211342_333323_000278.png,0.0
steering_0_00_20250616_211342_671394_000279.png,0.0
steering_0_00_20250616_211343_005323_000280.png,0.0
steering_0_00_20250616_211343_343310_000281.png,0.0
steering_0_00_20250616_211343_692008_000282.png,0.0
steering_0_00_20250616_211344_037707_000283.png,0.0
steering_0_00_20250616_211344_381426_000284.png,0.0
steering_0_00_20250616_211344_718250_000285.png,0.0
steering_0_00_20250616_211345_061351_000286.png,0.0
steering_0_00_20250616_211345_399828_000287.png,0.0
steering_0_00_20250616_211345_744736_000288.png,0.0
steering_0_00_20250616_211346_084283_000289.png,0.0
steering_0_00_20250616_211346_427029_000290.png,0.0
steering_0_00_20250616_211346_780663_000291.png,0.0
steering_0_00_20250616_211347_124232_000292.png,0.0
steering_0_00_20250616_211347_467604_000293.png,0.0
steering_0_00_20250616_211347_817834_000294.png,0.0
steering_0_00_20250616_211348_152382_000295.png,0.0
steering_0_00_20250616_211348_488925_000296.png,0.0
steering_0_00_20250616_211348_843283_000297.png,0.0
steering_0_00_20250616_211349_178407_000298.png,0.0
steering_0_00_20250616_211349_523027_000299.png,0.0
steering_0_00_20250616_211349_856577_000300.png,0.0
steering_0_00_20250616_211350_191343_000301.png,0.0
steering_0_00_20250616_211350_534272_000302.png,0.0
steering_0_00_20250616_211350_869468_000303.png,0.0
steering_0_00_20250616_211351_222971_000304.png,0.0
steering_0_00_20250616_211351_559380_000305.png,0.0
steering_0_00_20250616_211351_900284_000306.png,0.0
steering_0_00_20250616_211352_237633_000307.png,0.0
steering_0_00_20250616_211352_588194_000308.png,0.0
steering_0_00_20250616_211352_925354_000309.png,0.0
steering_0_00_20250616_211353_262843_000310.png,0.0
steering_0_00_20250616_211353_612614_000311.png,0.0
steering_0_00_20250616_211353_954613_000312.png,0.0
steering_0_00_20250616_211354_307278_000313.png,0.0
steering_0_00_20250616_211354_660626_000314.png,0.0
steering_0_00_20250616_211355_005597_000315.png,0.0
steering_0_00_20250616_211355_358977_000316.png,0.0
steering_0_00_20250616_211355_693957_000317.png,0.0
steering_0_00_20250616_211356_027864_000318.png,0.0
steering_0_00_20250616_211356_372104_000319.png,0.0
steering_0_00_20250616_211356_707555_000320.png,0.0
steering_0_00_20250616_211357_073317_000321.png,0.0
steering_0_00_20250616_211357_421785_000322.png,0.0
steering_0_00_20250616_211357_756042_000323.png,0.0
steering_0_00_20250616_211358_091491_000324.png,0.0
steering_0_00_20250616_211358_430181_000325.png,0.0
steering_0_00_20250616_211358_768296_000326.png,0.0
steering_0_00_20250616_211359_116148_000327.png,0.0
steering_0_00_20250616_211359_454472_000328.png,0.0
steering_0_00_20250616_211359_795352_000329.png,0.0
steering_0_00_20250616_211400_130681_000330.png,0.0
steering_0_00_20250616_211400_470162_000331.png,0.0
steering_0_00_20250616_211400_812005_000332.png,0.0
steering_0_00_20250616_211401_154068_000333.png,0.0
steering_0_00_20250616_211401_500440_000334.png,0.0
steering_0_00_20250616_211401_853145_000335.png,0.0
steering_0_00_20250616_211402_189000_000336.png,0.0
steering_0_00_20250616_211402_533026_000337.png,0.0
steering_0_00_20250616_211402_876412_000338.png,0.0
steering_0_00_20250616_211403_211097_000339.png,0.0
steering_0_00_20250616_211403_553550_000340.png,0.0
steering_0_00_20250616_211403_894301_000341.png,0.0
steering_0_00_20250616_211404_240924_000342.png,0.0
steering_0_00_20250616_211404_574542_000343.png,0.0
steering_0_00_20250616_211404_912404_000344.png,0.0
steering_0_00_20250616_211405_254018_000345.png,0.0
steering_0_00_20250616_211405_591387_000346.png,0.0
steering_0_25_20250616_211405_935471_000347.png,0.25
steering_0_00_20250616_211406_270356_000348.png,0.0
steering_0_00_20250616_211406_613587_000349.png,0.0
steering_0_00_20250616_211406_951619_000350.png,0.0
steering_0_00_20250616_211407_291397_000351.png,0.0
steering_0_00_20250616_211407_629789_000352.png,0.0
steering_0_00_20250616_211407_964856_000353.png,0.0
steering_0_00_20250616_211408_318382_000354.png,0.0
steering_0_00_20250616_211408_660275_000355.png,0.0
steering_0_00_20250616_211409_010011_000356.png,0.0
steering_0_00_20250616_211409_359987_000357.png,0.0
steering_0_00_20250616_211409_700118_000358.png,0.0
steering_0_00_20250616_211410_033239_000359.png,0.0
steering_0_00_20250616_211410_380204_000360.png,0.0
steering_0_00_20250616_211410_717597_000361.png,0.0
steering_0_00_20250616_211411_062162_000362.png,0.0
steering_0_00_20250616_211411_407766_000363.png,0.0
steering_0_00_20250616_211411_746968_000364.png,0.0
steering_0_00_20250616_211412_099527_000365.png,0.0
steering_0_00_20250616_211412_443566_000366.png,0.0
steering_0_00_20250616_211412_780597_000367.png,0.0
steering_0_00_20250616_211413_124359_000368.png,0.0
steering_0_00_20250616_211413_471555_000369.png,0.0
steering_0_00_20250616_211413_817106_000370.png,0.0
steering_0_00_20250616_211414_151130_000371.png,0.0
steering_0_00_20250616_211414_501202_000372.png,0.0
steering_0_00_20250616_211414_842541_000373.png,0.0
steering_0_00_20250616_211415_189332_000374.png,0.0
steering_0_00_20250616_211415_530711_000375.png,0.0
steering_0_00_20250616_211415_870232_000376.png,0.0
steering_0_00_20250616_211416_224505_000377.png,0.0
steering_0_00_20250616_211416_559700_000378.png,0.0
steering_0_00_20250616_211416_909449_000379.png,0.0
steering_0_00_20250616_211417_254457_000380.png,0.0
steering_0_00_20250616_211417_609734_000381.png,0.0
steering_0_00_20250616_211417_954352_000382.png,0.0
steering_0_00_20250616_211418_307601_000383.png,0.0
steering_0_00_20250616_211418_647913_000384.png,0.0
steering_0_00_20250616_211418_995104_000385.png,0.0
steering_0_00_20250616_211419_338650_000386.png,0.0
steering_0_00_20250616_211419_686054_000387.png,0.0
steering_0_00_20250616_211420_024701_000388.png,0.0
steering_0_00_20250616_211420_372559_000389.png,0.0
steering_0_00_20250616_211420_714196_000390.png,0.0
steering_0_00_20250616_211421_049750_000391.png,0.0
steering_0_00_20250616_211421_400122_000392.png,0.0
steering_0_00_20250616_211421_733596_000393.png,0.0
steering_0_00_20250616_211422_066793_000394.png,0.0
steering_0_00_20250616_211422_404518_000395.png,0.0
steering_0_00_20250616_211422_749292_000396.png,0.0
steering_0_00_20250616_211423_102524_000397.png,0.0
steering_0_00_20250616_211423_454993_000398.png,0.0
steering_0_00_20250616_211423_807499_000399.png,0.0
steering_0_00_20250616_211424_142519_000400.png,0.0
steering_0_00_20250616_211424_497981_000401.png,0.0
steering_neg0_25_20250616_211424_641194_000402.png,-0.25
steering_0_00_20250616_211424_975388_000403.png,0.0
steering_0_00_20250616_211425_315691_000404.png,0.0
steering_0_00_20250616_211425_670181_000405.png,0.0
steering_neg0_25_20250616_211425_788524_000406.png,-0.25
steering_0_00_20250616_211426_134471_000407.png,0.0
steering_0_00_20250616_211426_468835_000408.png,0.0
steering_neg0_25_20250616_211426_591755_000409.png,-0.25
steering_0_00_20250616_211426_927180_000410.png,0.0
steering_0_00_20250616_211427_271852_000411.png,0.0
steering_0_00_20250616_211427_616896_000412.png,0.0
steering_neg0_25_20250616_211427_811040_000413.png,-0.25
steering_0_00_20250616_211428_161842_000414.png,0.0
steering_0_00_20250616_211428_503035_000415.png,0.0
steering_0_00_20250616_211428_851048_000416.png,0.0
steering_0_00_20250616_211429_193764_000417.png,0.0
steering_0_00_20250616_211429_541587_000418.png,0.0
steering_0_00_20250616_211429_876896_000419.png,0.0
steering_0_00_20250616_211430_213255_000420.png,0.0
steering_0_00_20250616_211430_565877_000421.png,0.0
steering_neg0_25_20250616_211430_689449_000422.png,-0.25
steering_0_00_20250616_211431_032278_000423.png,0.0
steering_neg0_25_20250616_211431_209149_000424.png,-0.25
steering_0_00_20250616_211431_553732_000425.png,0.0
steering_neg0_25_20250616_211431_677680_000426.png,-0.25
steering_neg0_25_20250616_211431_923009_000427.png,-0.25
steering_neg0_25_20250616_211432_045219_000428.png,-0.25
steering_neg0_25_20250616_211432_323512_000429.png,-0.25
steering_0_00_20250616_211432_671741_000430.png,0.0
steering_0_00_20250616_211433_011037_000431.png,0.0
steering_neg0_25_20250616_211433_136183_000432.png,-0.25
steering_0_00_20250616_211433_483644_000433.png,0.0
steering_neg0_25_20250616_211433_705613_000434.png,-0.25
steering_neg0_25_20250616_211433_824251_000435.png,-0.25
steering_0_00_20250616_211434_158647_000436.png,0.0
steering_0_00_20250616_211434_497551_000437.png,0.0
steering_0_00_20250616_211434_835626_000438.png,0.0
steering_0_00_20250616_211435_174374_000439.png,0.0
steering_0_00_20250616_211435_519833_000440.png,0.0
steering_0_00_20250616_211435_861060_000441.png,0.0
steering_0_00_20250616_211436_204775_000442.png,0.0
steering_0_00_20250616_211436_551364_000443.png,0.0
steering_neg0_25_20250616_211436_676851_000444.png,-0.25
steering_0_00_20250616_211437_015260_000445.png,0.0
steering_0_00_20250616_211437_363197_000446.png,0.0
steering_neg0_25_20250616_211437_694440_000447.png,-0.25
steering_neg0_25_20250616_211437_813363_000448.png,-0.25
steering_0_00_20250616_211438_151949_000449.png,0.0
steering_neg0_25_20250616_211438_500438_000450.png,-0.25
steering_0_00_20250616_211438_842570_000451.png,0.0
steering_0_00_20250616_211439_186549_000452.png,0.0
steering_0_00_20250616_211439_531828_000453.png,0.0
steering_neg0_25_20250616_211439_659165_000454.png,-0.25
steering_0_00_20250616_211439_996502_000455.png,0.0
steering_0_00_20250616_211440_332043_000456.png,0.0
steering_neg0_25_20250616_211440_447859_000457.png,-0.25
steering_0_00_20250616_211440_807904_000458.png,0.0
steering_0_00_20250616_211441_157653_000459.png,0.0
steering_0_00_20250616_211441_490984_000460.png,0.0
steering_neg0_25_20250616_211441_669919_000461.png,-0.25
steering_0_00_20250616_211442_015858_000462.png,0.0
steering_0_00_20250616_211442_369452_000463.png,0.0
steering_neg0_25_20250616_211442_574597_000464.png,-0.25
steering_neg0_25_20250616_211442_693859_000465.png,-0.25
steering_0_00_20250616_211443_028611_000466.png,0.0
steering_neg0_25_20250616_211443_150092_000467.png,-0.25
steering_neg0_25_20250616_211443_262592_000468.png,-0.25
steering_0_00_20250616_211443_604041_000469.png,0.0
steering_0_00_20250616_211443_946562_000470.png,0.0
steering_0_00_20250616_211444_298693_000471.png,0.0
steering_0_00_20250616_211444_632687_000472.png,0.0
steering_0_00_20250616_211444_966785_000473.png,0.0
steering_0_00_20250616_211445_307292_000474.png,0.0
steering_0_00_20250616_211445_651173_000475.png,0.0
steering_0_00_20250616_211446_003930_000476.png,0.0
steering_neg0_25_20250616_211446_129600_000477.png,-0.25
steering_neg0_25_20250616_211446_441425_000478.png,-0.25
steering_neg0_25_20250616_211446_556918_000479.png,-0.25
steering_neg0_25_20250616_211446_842791_000480.png,-0.25
steering_0_00_20250616_211447_191422_000481.png,0.0
steering_neg0_25_20250616_211447_520063_000482.png,-0.25
steering_0_00_20250616_211447_860049_000483.png,0.0
steering_0_00_20250616_211448_207549_000484.png,0.0
steering_0_00_20250616_211448_551431_000485.png,0.0
steering_neg0_25_20250616_211448_759879_000486.png,-0.25
steering_0_00_20250616_211449_104056_000487.png,0.0
steering_0_00_20250616_211449_453656_000488.png,0.0
steering_neg0_25_20250616_211449_678115_000489.png,-0.25
steering_0_00_20250616_211450_022455_000490.png,0.0
steering_0_00_20250616_211450_356016_000491.png,0.0
steering_neg0_25_20250616_211450_478584_000492.png,-0.25
steering_0_00_20250616_211450_826005_000493.png,0.0
steering_neg0_25_20250616_211450_990909_000494.png,-0.25
steering_0_00_20250616_211451_332851_000495.png,0.0
steering_0_00_20250616_211451_678126_000496.png,0.0
steering_neg0_25_20250616_211452_013241_000497.png,-0.25
steering_neg0_25_20250616_211452_132560_000498.png,-0.25
steering_0_00_20250616_211452_468661_000499.png,0.0
steering_neg0_25_20250616_211452_652845_000500.png,-0.25
steering_0_00_20250616_211452_993720_000501.png,0.0
steering_0_00_20250616_211453_332619_000502.png,0.0
steering_0_00_20250616_211453_667126_000503.png,0.0
steering_0_00_20250616_211454_013347_000504.png,0.0
steering_0_00_20250616_211454_359270_000505.png,0.0
steering_neg0_25_20250616_211454_487906_000506.png,-0.25
steering_0_00_20250616_211454_836741_000507.png,0.0
steering_0_00_20250616_211455_173467_000508.png,0.0
steering_neg0_25_20250616_211455_305482_000509.png,-0.25
steering_0_00_20250616_211455_641313_000510.png,0.0
steering_0_00_20250616_211455_982448_000511.png,0.0
steering_0_00_20250616_211456_324993_000512.png,0.0
steering_0_00_20250616_211456_666114_000513.png,0.0
steering_neg0_25_20250616_211456_794443_000514.png,-0.25
steering_0_00_20250616_211457_135962_000515.png,0.0
steering_neg0_25_20250616_211457_410564_000516.png,-0.25
steering_0_00_20250616_211457_754443_000517.png,0.0
steering_0_00_20250616_211458_101183_000518.png,0.0
steering_0_00_20250616_211458_450987_000519.png,0.0
steering_neg0_25_20250616_211458_671647_000520.png,-0.25
steering_0_00_20250616_211459_013627_000521.png,0.0
steering_0_00_20250616_211459_362069_000522.png,0.0
steering_neg0_25_20250616_211459_477728_000523.png,-0.25
steering_0_00_20250616_211459_824966_000524.png,0.0
steering_neg0_25_20250616_211459_939246_000525.png,-0.25
steering_0_00_20250616_211500_288681_000526.png,0.0
